Data,Acquisti MWh,Vendite MWh,€/MWh
02/07/2024,"7.084,98","4.366,10","97,23"
02/07/2024,"7.013,15","4.393,00","90,56"
02/07/2024,"6.886,24","4.368,21",90
02/07/2024,"6.946,53","4.532,99",90
02/07/2024,"6.986,75","4.452,86","98,22"
02/07/2024,"7.014,18","4.171,87",103
02/07/2024,"7.037,13","4.102,17","105,11"
02/07/2024,"6.907,01","3.463,76","107,81"
02/07/2024,"7.000,87","3.871,43","130,15"
02/07/2024,"7.024,98","3.983,70","144,08"
02/07/2024,"6.765,38","3.665,77","120,19"
02/07/2024,"6.085,01","3.212,64","109,45"
02/07/2024,"5.516,92","2.603,17","106,91"
03/07/2024,"5.110,21","2.090,09","100,1"
03/07/2024,"4.766,64","1.998,62","97,46"
03/07/2024,"4.650,23","2.006,12","89,7"
03/07/2024,"4.812,29","1.960,20","89,4"
03/07/2024,"4.849,03","1.987,69","90,5"
03/07/2024,"4.623,36","2.052,12","95,46"
03/07/2024,"5.166,72","2.461,08","110,43"
03/07/2024,"5.833,23","3.141,17","121,29"
03/07/2024,"6.528,72","3.711,46","133,54"
03/07/2024,"6.810,60","3.956,33","120,66"
03/07/2024,"6.968,48","4.182,26","114,21"
03/07/2024,"7.003,12","4.019,27","106,43"
03/07/2024,"6.900,49","4.071,65","99,26"
03/07/2024,"6.790,65","4.072,36",98
03/07/2024,"6.835,67","3.971,73",100
03/07/2024,"6.872,31","3.813,64","104,75"
03/07/2024,"6.825,72","3.623,52","105,92"
03/07/2024,"6.753,35","3.592,35","106,32"
03/07/2024,"6.670,69","3.556,63","109,21"
03/07/2024,"6.803,86","3.532,33","135,16"
03/07/2024,"6.903,36","4.010,30","144,44"
03/07/2024,"6.618,79","3.402,78","125,59"
03/07/2024,"5.974,99","3.089,49","109,83"
03/07/2024,"5.426,36","2.432,62","106,72"
04/07/2024,"5.128,31","1.954,21","109,3"
04/07/2024,"4.790,12","1.769,39",104
04/07/2024,"4.611,96","1.769,71","99,05"
04/07/2024,"4.568,71","1.731,67",100
04/07/2024,"4.595,55","1.766,30","99,05"
04/07/2024,"4.640,97","1.760,14","100,71"
04/07/2024,"5.121,79","1.926,32","113,94"
04/07/2024,"5.817,20","2.249,68","137,07"
04/07/2024,"6.525,89","2.853,12","139,25"
04/07/2024,"6.837,87","3.192,89","119,18"
04/07/2024,"6.989,82","3.453,34","103,56"
04/07/2024,"6.984,12","3.635,41","99,24"
04/07/2024,"6.960,55","3.570,42","90,59"
04/07/2024,"6.809,30","3.592,07","91,52"
04/07/2024,"6.891,70","3.598,18","97,5"
04/07/2024,"6.931,69","3.465,46","100,1"
04/07/2024,"6.969,05","3.463,30","100,1"
04/07/2024,"6.884,57","3.519,29","103,45"
04/07/2024,"6.880,86","3.579,30","109,3"
04/07/2024,"6.976,06","3.311,54","131,7"
04/07/2024,"6.976,30","3.153,36","147,16"
04/07/2024,"6.694,85","3.164,02","139,11"
04/07/2024,"6.073,91","3.024,54","110,78"
04/07/2024,"5.545,96","2.498,76",106
05/07/2024,"5.303,54","1.966,45","114,87"
05/07/2024,"5.004,90","1.879,44","100,1"
05/07/2024,"4.859,89","1.771,14","96,3"
05/07/2024,"4.706,16","1.690,54","95,46"
05/07/2024,"4.785,93","1.730,24","95,46"
05/07/2024,"4.844,99","1.911,99","96,28"
05/07/2024,"5.336,75","2.123,21","104,56"
05/07/2024,"6.059,64","2.539,35","113,84"
05/07/2024,"6.642,67","3.076,82","123,74"
05/07/2024,"7.049,54","3.539,91","102,51"
05/07/2024,"7.155,14","3.779,48","97,43"
05/07/2024,"7.154,67","3.714,99","94,64"
05/07/2024,"7.205,50","3.766,66",84
05/07/2024,"7.102,67","3.505,57","82,1"
05/07/2024,"7.138,36","3.746,42","86,38"
05/07/2024,"7.201,75","3.626,90","92,08"
05/07/2024,"7.218,99","3.778,53","96,54"
05/07/2024,"7.265,82","3.652,14","98,73"
05/07/2024,"7.168,00","3.757,17","109,45"
05/07/2024,"7.225,48","3.883,03","144,45"
05/07/2024,"7.126,41","4.136,21",155
05/07/2024,"6.901,89","3.827,71","146,7"
05/07/2024,"6.270,34","3.128,37","119,05"
05/07/2024,"5.795,42","2.906,80","109,16"
06/07/2024,"5.308,47","1.592,46","126,43"
06/07/2024,"5.029,46","1.525,32","118,13"
06/07/2024,"4.826,24","1.341,62","107,98"
06/07/2024,"4.699,95","1.363,43","105,46"
06/07/2024,"4.689,49","1.401,22","102,14"
06/07/2024,"4.661,86","1.441,08","100,52"
06/07/2024,"4.829,53","1.540,11","100,52"
06/07/2024,"5.303,01","2.098,47","100,52"
06/07/2024,"5.635,10","2.540,14","104,66"
06/07/2024,"6.015,49","2.978,81","89,96"
06/07/2024,"6.081,76","3.488,16","89,8"
06/07/2024,"6.164,27","3.165,88","93,33"
06/07/2024,"6.228,96","3.494,25",90
06/07/2024,"6.129,34","3.628,22",80
06/07/2024,"6.005,31","3.700,61",90
06/07/2024,"6.006,35","3.695,16","90,5"
06/07/2024,"6.045,95","3.374,71","99,05"
06/07/2024,"6.174,06","3.399,96","99,05"
06/07/2024,"6.299,75","3.178,27","104,57"
06/07/2024,"6.444,59","2.875,51","128,99"
06/07/2024,"6.560,71","3.278,71","139,34"
06/07/2024,"6.404,76","2.949,79","132,58"
06/07/2024,"5.883,50","2.455,03","112,85"
06/07/2024,"5.444,60","2.146,39",106
07/07/2024,"5.106,16","1.827,16","112,7"
07/07/2024,"4.811,67","1.793,21","112,7"
07/07/2024,"4.621,27","1.836,42",108
07/07/2024,"4.490,09","1.852,62",108
07/07/2024,"4.403,70","1.694,64",108
07/07/2024,"4.369,51","1.693,81",108
07/07/2024,"4.383,91","1.762,53",109
07/07/2024,"4.661,82","2.277,54","96,4"
07/07/2024,"5.054,86","2.694,15",97
07/07/2024,"5.388,56","3.161,22",97
07/07/2024,"5.582,50","3.408,83","95,12"
07/07/2024,"5.718,38","3.573,64","95,85"
07/07/2024,"5.901,15","3.772,68","97,23"
07/07/2024,"5.839,25","3.787,13","91,5"
07/07/2024,"5.779,15","3.721,86","81,17"
07/07/2024,"5.709,93","3.580,11","89,29"
07/07/2024,"5.696,70","3.309,62","97,42"
07/07/2024,"5.854,39","3.145,81","98,08"
07/07/2024,"5.975,14","2.976,16","108,7"
07/07/2024,"6.143,65","3.030,55","156,75"
07/07/2024,"6.338,97","3.725,84",175
07/07/2024,"6.316,89","3.293,67",160
07/07/2024,"5.882,16","2.487,35","131,07"
07/07/2024,"5.416,62","2.335,70",114
08/07/2024,"5.135,12","2.043,27","107,15"
08/07/2024,"4.992,98","2.033,64","106,48"
08/07/2024,"4.637,75","2.036,29","106,04"
08/07/2024,"4.547,57","1.962,66","100,1"
08/07/2024,"4.518,47","1.992,66","97,46"
08/07/2024,"4.637,65","1.995,05","97,96"
08/07/2024,"5.174,15","2.469,63","127,48"
08/07/2024,"5.906,46","3.270,62","129,21"
08/07/2024,"6.665,24","3.836,17",130
08/07/2024,"7.127,00","3.710,21","115,04"
08/07/2024,"7.315,27","3.819,79","106,4"
08/07/2024,"7.397,67","4.028,92","101,08"
08/07/2024,"7.465,43","3.859,23","94,63"
08/07/2024,"7.463,85","3.882,77","89,46"
08/07/2024,"7.785,11","4.250,52",98
08/07/2024,"7.613,06","4.342,23",98
08/07/2024,"7.581,99","4.204,62","101,72"
08/07/2024,"7.525,28","4.504,61","109,48"
08/07/2024,"7.395,40","4.276,54","113,81"
08/07/2024,"7.434,15","4.631,14","145,22"
08/07/2024,"7.477,60","4.905,40","168,47"
08/07/2024,"7.239,38","4.474,41","150,54"
08/07/2024,"6.609,12","3.814,73","121,24"
08/07/2024,"5.990,00","3.263,19",112
09/07/2024,"5.636,78","2.598,74","107,5"
09/07/2024,"5.274,27","2.192,70","107,01"
09/07/2024,"5.054,64","2.118,40","102,4"
09/07/2024,"4.934,54","2.108,08",105
09/07/2024,"5.445,51","2.183,31","102,4"
09/07/2024,"5.038,27","2.177,97","102,4"
09/07/2024,"5.480,52","2.919,74","108,43"
09/07/2024,"6.216,68","3.498,90","124,44"
09/07/2024,"6.991,83","4.085,43","125,96"
09/07/2024,"7.413,13","4.645,04","116,22"
09/07/2024,"7.611,51","4.582,28","107,5"
09/07/2024,"7.742,01","4.779,81",105
09/07/2024,"7.877,38","4.703,34","97,37"
09/07/2024,"7.909,84","4.663,29",95
09/07/2024,"8.072,61","4.938,15","104,2"
09/07/2024,"8.126,26","4.803,01","105,38"
09/07/2024,"8.095,62","4.543,32","109,48"
09/07/2024,"8.020,76","4.997,54","115,48"
09/07/2024,"7.922,87","4.529,38","125,57"
09/07/2024,"7.882,85","4.606,68",160
09/07/2024,"7.890,63","5.122,24",165
09/07/2024,"7.622,78","4.637,68","151,34"
09/07/2024,"6.949,75","4.064,15","116,04"
09/07/2024,"6.285,50","3.446,20","109,01"
10/07/2024,"6.011,51","2.600,94","109,25"
10/07/2024,"5.639,32","2.536,41","106,9"
10/07/2024,"5.393,91","2.362,01",105
10/07/2024,"5.249,13","2.290,40","101,5"
10/07/2024,"5.221,63","2.357,15","100,1"
10/07/2024,"5.282,68","2.327,52",100
10/07/2024,"5.744,97","2.522,14","103,5"
10/07/2024,"7.036,74","3.906,99","116,84"
10/07/2024,"7.259,15","4.573,99","124,02"
10/07/2024,"7.766,59","4.593,25","108,54"
10/07/2024,"7.986,37","4.586,82","101,5"
10/07/2024,"8.209,30","4.729,20","100,35"
10/07/2024,"8.326,37","4.935,14","99,02"
10/07/2024,"8.362,30","4.977,92",100
10/07/2024,"8.515,98","4.904,47","101,5"
10/07/2024,"8.583,08","5.010,72","107,18"
10/07/2024,"8.527,14","5.110,07","109,65"
10/07/2024,"8.497,85","4.877,36","110,71"
10/07/2024,"8.328,48","4.760,98","139,6"
10/07/2024,"8.270,17","5.052,34","188,3"
10/07/2024,"8.136,54","5.233,52","182,66"
10/07/2024,"7.874,63","4.797,57",170
10/07/2024,"7.329,64","3.923,47",130
10/07/2024,"6.624,85","3.535,98","110,85"
11/07/2024,"6.206,22","3.190,87","114,38"
11/07/2024,"5.795,90","3.090,49","105,44"
11/07/2024,"5.532,45","2.555,88","103,9"
11/07/2024,"5.381,81","2.610,67","104,06"
11/07/2024,"5.340,92","2.608,55","103,65"
11/07/2024,"5.428,44","2.668,78","104,06"
11/07/2024,"5.805,88","3.983,96","112,65"
11/07/2024,"6.618,20","4.380,80","113,92"
11/07/2024,"7.358,05","4.824,31","115,12"
11/07/2024,"7.805,64","4.893,01","111,27"
11/07/2024,"8.049,41","4.767,09",105
11/07/2024,"8.335,06","5.060,32","103,44"
11/07/2024,"8.434,55","5.098,50","101,44"
11/07/2024,"8.512,51","5.067,55","103,9"
11/07/2024,"8.716,17","5.207,88","105,44"
11/07/2024,"8.719,30","5.126,83",105
11/07/2024,"8.733,81","5.485,18","114,3"
11/07/2024,"8.664,19","5.239,48","114,38"
11/07/2024,"8.491,63","5.431,94","137,8"
11/07/2024,"8.367,96","5.279,73","188,3"
11/07/2024,"8.233,34","5.561,88",208
11/07/2024,"8.041,53","5.097,17","191,42"
11/07/2024,"7.502,17","4.758,80",148
11/07/2024,"6.891,03","4.012,68",118
12/07/2024,"6.224,18","3.279,66","109,66"
12/07/2024,"5.835,09","3.274,71","105,66"
12/07/2024,"5.555,62","2.625,71","103,66"
12/07/2024,"5.396,13","2.459,41","103,66"
12/07/2024,"5.626,58","2.460,65","102,08"
12/07/2024,"5.425,87","2.560,33","102,08"
12/07/2024,"5.842,23","3.307,62","105,88"
12/07/2024,"6.572,85","3.751,93","122,74"
12/07/2024,"7.350,90","4.546,86","116,6"
12/07/2024,"7.851,81","4.587,51","113,28"
12/07/2024,"8.133,11","4.868,07",105
12/07/2024,"8.343,78","4.865,79","103,74"
12/07/2024,"8.773,49","5.002,61","100,5"
12/07/2024,"8.550,55","5.139,82","100,1"
12/07/2024,"8.674,01","5.282,35","100,1"
12/07/2024,"8.663,67","5.266,79",103
12/07/2024,"8.669,06","5.235,19","104,53"
12/07/2024,"8.575,32","5.151,87","109,64"
12/07/2024,"8.445,65","5.212,54","131,6"
12/07/2024,"8.380,31","5.511,36",181
12/07/2024,"8.287,15","5.715,31","199,01"
12/07/2024,"8.038,82","5.275,12","197,37"
12/07/2024,"7.512,97","4.806,12","145,54"
12/07/2024,"6.821,96","4.015,50","115,66"
13/07/2024,"6.168,24","2.381,24","106,85"
13/07/2024,"5.819,27","2.306,88","105,73"
13/07/2024,"5.562,92","2.311,72","101,04"
13/07/2024,"5.398,20","2.261,64","100,1"
13/07/2024,"5.291,69","1.986,50",100
13/07/2024,"5.260,00","1.976,23",100
13/07/2024,"5.357,06","1.929,57",100
13/07/2024,"6.058,94","2.475,08","100,1"
13/07/2024,"6.323,31","3.147,88","106,88"
13/07/2024,"6.748,91","3.470,01","105,65"
13/07/2024,"6.971,32","3.864,82","101,33"
13/07/2024,"7.119,27","3.757,28","98,55"
13/07/2024,"7.375,03","3.963,39","100,1"
13/07/2024,"7.322,05","4.098,92",97
13/07/2024,"7.326,76","4.121,93","94,8"
13/07/2024,"7.251,21","4.039,83",93
13/07/2024,"7.267,63","4.133,80","100,43"
13/07/2024,"7.382,33","4.943,18","110,85"
13/07/2024,"7.410,23","4.978,03","133,39"
13/07/2024,"7.504,30","5.504,88",195
13/07/2024,"7.415,47","5.625,97",200
13/07/2024,"7.215,62","5.189,74",200
13/07/2024,"6.744,16","5.012,47","188,3"
13/07/2024,"6.252,00","4.156,68",150
14/07/2024,"5.784,42","2.232,06","145,57"
14/07/2024,"5.481,76","2.266,62","139,57"
14/07/2024,"5.255,83","2.263,96","110,57"
14/07/2024,"5.097,84","2.122,26","106,86"
14/07/2024,"4.969,03","1.853,42","102,92"
14/07/2024,"4.941,10","1.833,99","102,92"
14/07/2024,"4.891,31","1.675,65","102,92"
14/07/2024,"5.091,91","2.138,03",96
14/07/2024,"5.461,09","2.504,96",98
14/07/2024,"5.821,96","2.944,49",96
14/07/2024,"6.075,27","3.570,58",100
14/07/2024,"6.310,12","3.594,44","98,83"
14/07/2024,"6.533,18","3.754,76",100
14/07/2024,"6.596,39","3.802,49",100
14/07/2024,"6.587,19","3.816,16",100
14/07/2024,"6.640,09","3.717,90","100,1"
14/07/2024,"6.632,90","3.705,72",97
14/07/2024,"6.692,57","3.946,52","100,1"
14/07/2024,"6.800,19","4.265,29","119,49"
14/07/2024,"6.985,74","4.829,21",180
14/07/2024,"7.168,42","5.357,78",210
14/07/2024,"7.136,38","4.951,16",212
14/07/2024,"6.730,90","4.798,73",185
14/07/2024,"6.232,44","4.159,18","156,86"
15/07/2024,"5.715,64","3.009,84","152,23"
15/07/2024,"5.399,14","2.971,90","130,49"
15/07/2024,"5.127,99","2.824,93",116
15/07/2024,"5.104,61","2.948,26","113,11"
15/07/2024,"5.015,39","2.658,22","113,08"
15/07/2024,"5.139,40","2.741,89","129,15"
15/07/2024,"5.605,54","3.588,26","110,62"
15/07/2024,"6.388,88","4.072,56","126,85"
15/07/2024,"7.159,23","4.512,41","115,14"
15/07/2024,"7.673,89","4.604,51","105,83"
15/07/2024,"8.207,89","4.795,17","105,58"
15/07/2024,"8.150,26","4.967,03","104,56"
15/07/2024,"8.308,46","5.023,19","100,1"
15/07/2024,"8.380,12","4.992,90",101
15/07/2024,"8.819,14","5.174,07","103,14"
15/07/2024,"8.570,55","5.024,56","104,25"
15/07/2024,"8.585,76","5.068,63","105,58"
15/07/2024,"8.495,80","5.052,48","107,45"
15/07/2024,"8.375,48","4.947,22","123,78"
15/07/2024,"8.270,73","5.371,67","200,16"
15/07/2024,"8.328,16","5.575,31","219,9"
15/07/2024,"8.119,21","5.444,14","219,9"
15/07/2024,"7.526,74","4.987,80","187,15"
15/07/2024,"6.897,33","4.161,70",150
16/07/2024,"6.245,85","3.464,35",120
16/07/2024,"5.850,02","2.859,25",105
16/07/2024,"5.593,81","2.858,46","100,49"
16/07/2024,"5.428,85","2.885,91","100,1"
16/07/2024,"5.371,20","2.984,76","100,1"
16/07/2024,"5.466,41","2.939,86","100,1"
16/07/2024,"5.845,62","3.148,69","103,14"
16/07/2024,"6.584,59","3.581,09",105
16/07/2024,"7.311,02","4.351,03",105
16/07/2024,"7.834,93","4.678,63","103,89"
16/07/2024,"8.068,99","4.771,61",102
16/07/2024,"8.277,97","4.921,76","103,14"
16/07/2024,"8.917,78","5.070,24","100,1"
16/07/2024,"8.456,30","5.150,92","102,3"
16/07/2024,"8.650,56","5.177,29","103,33"
16/07/2024,"8.677,79","5.570,04","106,75"
16/07/2024,"8.696,47","5.579,46","108,27"
16/07/2024,"8.600,36","5.446,11","117,22"
16/07/2024,"8.451,31","5.554,00",180
16/07/2024,"8.454,55","6.053,91",218
16/07/2024,"8.412,98","6.221,39",220
16/07/2024,"8.222,84","5.978,50",220
16/07/2024,"7.535,72","5.461,69","215,96"
16/07/2024,"6.874,66","4.260,94",130
17/07/2024,"6.470,15","2.892,05","108,87"
17/07/2024,"6.049,91","2.667,97",107
17/07/2024,"5.737,26","2.529,21","106,72"
17/07/2024,"5.561,93","2.399,85",107
17/07/2024,"5.512,96","2.532,74","104,77"
17/07/2024,"5.575,79","2.737,37",104
17/07/2024,"6.013,15","3.319,86","108,77"
17/07/2024,"6.781,57","3.879,76","110,28"
17/07/2024,"7.461,67","4.279,40","111,83"
17/07/2024,"8.052,49","4.701,44",110
17/07/2024,"8.285,75","4.635,35","106,99"
17/07/2024,"8.520,73","4.879,19","106,28"
17/07/2024,"8.733,16","4.631,91","101,25"
17/07/2024,"8.874,91","4.703,40","104,8"
17/07/2024,"9.037,80","4.725,75","104,8"
17/07/2024,"9.054,44","5.260,26","108,77"
17/07/2024,"9.008,57","5.173,12",115
17/07/2024,"8.932,39","5.234,88","131,58"
17/07/2024,"8.750,86","5.562,40","187,15"
17/07/2024,"8.711,48","5.681,92","222,8"
17/07/2024,"8.685,26","6.432,99","221,8"
17/07/2024,"8.379,01","6.360,04","220,8"
17/07/2024,"7.797,41","5.345,00","219,8"
17/07/2024,"7.123,24","4.732,23",201
18/07/2024,"6.597,40","3.644,75",128
18/07/2024,"6.174,60","3.597,68","110,17"
18/07/2024,"5.866,98","3.015,84",107
18/07/2024,"5.697,13","2.966,59","104,26"
18/07/2024,"5.619,24","2.798,72","100,01"
18/07/2024,"5.692,32","2.806,82","102,71"
18/07/2024,"6.089,80","3.574,61","109,38"
18/07/2024,"6.771,51","4.220,14","113,68"
18/07/2024,"7.540,31","4.507,72","113,26"
18/07/2024,"8.151,94","4.485,84",107
18/07/2024,"8.436,59","4.767,56",105
18/07/2024,"8.720,36","5.002,64","102,71"
18/07/2024,"8.920,54","4.986,30","101,42"
18/07/2024,"8.999,35","5.271,60","105,5"
18/07/2024,"9.191,69","5.219,44","105,98"
18/07/2024,"9.225,42","5.072,59","106,13"
18/07/2024,"9.182,29","5.325,54","112,05"
18/07/2024,"9.058,57","5.351,94","118,96"
18/07/2024,"8.860,74","5.767,90","194,64"
18/07/2024,"8.896,86","6.519,06","222,7"
18/07/2024,"8.849,56","6.707,72","224,7"
18/07/2024,"8.545,70","5.932,46","222,7"
18/07/2024,"7.931,62","5.105,56","187,15"
18/07/2024,"7.241,79","4.285,58","133,69"
19/07/2024,"6.680,69","3.566,67","116,51"
19/07/2024,"6.196,60","3.672,66","110,5"
19/07/2024,"5.860,06","2.900,26","103,5"
19/07/2024,"5.731,63","2.941,80","106,5"
19/07/2024,"5.688,72","3.333,15","105,28"
19/07/2024,"5.743,92","2.934,13",107
19/07/2024,"6.093,21","3.709,45","109,28"
19/07/2024,"6.826,09","4.074,20","109,28"
19/07/2024,"7.549,93","4.197,30",108
19/07/2024,"8.138,13","4.433,23","106,5"
19/07/2024,"8.427,94","4.729,14","102,3"
19/07/2024,"8.738,00","4.945,03","100,06"
19/07/2024,"8.793,69","5.066,27","101,42"
19/07/2024,"8.932,02","5.197,93","106,69"
19/07/2024,"9.100,41","5.321,76","107,39"
19/07/2024,"9.116,31","5.230,77","108,83"
19/07/2024,"9.037,18","5.621,57","119,28"
19/07/2024,"8.916,39","5.280,17","119,99"
19/07/2024,"8.776,00","5.378,52","154,99"
19/07/2024,"8.707,52","5.618,46",210
19/07/2024,"8.612,75","5.732,93","218,4"
19/07/2024,"8.331,69","5.572,62","218,4"
19/07/2024,"7.736,30","4.942,66","167,81"
19/07/2024,"7.121,60","4.145,33","129,15"
20/07/2024,"6.503,38","2.707,63","128,18"
20/07/2024,"6.072,54","2.411,42","128,18"
20/07/2024,"5.844,09","2.387,44","112,14"
20/07/2024,"5.647,47","2.422,72","109,09"
20/07/2024,"5.534,41","2.151,75","105,79"
20/07/2024,"5.491,39","1.830,08","104,5"
20/07/2024,"5.552,83","1.836,04","102,86"
20/07/2024,"5.912,21","2.310,00","102,34"
20/07/2024,"6.391,44","2.809,35","103,09"
20/07/2024,"6.898,41","3.287,07","100,5"
20/07/2024,"7.200,22","3.601,84","100,1"
20/07/2024,"7.383,26","3.864,10","95,48"
20/07/2024,"7.622,86","4.045,70","93,96"
20/07/2024,"7.726,89","4.147,89",91
20/07/2024,"7.742,11","4.140,60","96,55"
20/07/2024,"7.685,80","3.910,43",100
20/07/2024,"7.630,69","4.197,11","105,79"
20/07/2024,"7.708,23","4.231,99","105,79"
20/07/2024,"7.731,71","4.521,97","118,25"
20/07/2024,"7.825,40","4.754,82","167,81"
20/07/2024,"7.813,25","5.059,59","187,15"
20/07/2024,"7.541,90","4.708,42","178,4"
20/07/2024,"7.027,54","3.767,58","146,49"
20/07/2024,"6.578,66","3.716,66","113,42"
21/07/2024,"6.111,78","2.236,59","103,09"
21/07/2024,"5.728,68","2.112,46","103,09"
21/07/2024,"5.466,41","1.789,03","103,09"
21/07/2024,"5.263,31","2.145,83","103,09"
21/07/2024,"5.116,45","2.179,95","103,09"
21/07/2024,"5.049,60","1.966,61",93
21/07/2024,"5.004,77","1.501,76","90,1"
21/07/2024,"5.164,71","2.291,32","87,98"
21/07/2024,"5.570,12","2.483,47","87,42"
21/07/2024,"5.987,77","2.902,12","98,98"
21/07/2024,"6.246,62","3.307,42","86,81"
21/07/2024,"6.488,83","3.387,45","80,4"
21/07/2024,"6.678,46","3.797,36","81,11"
21/07/2024,"6.822,86","3.892,01","85,41"
21/07/2024,"6.793,46","3.944,66","86,54"
21/07/2024,"6.816,93","3.905,58","82,87"
21/07/2024,"6.832,97","3.709,40",89
21/07/2024,"6.910,74","3.729,54","96,63"
21/07/2024,"7.014,46","4.230,09","105,79"
21/07/2024,"7.170,08","4.027,53","123,23"
21/07/2024,"7.311,93","4.353,07",160
21/07/2024,"7.277,32","4.190,97",160
21/07/2024,"6.880,27","3.809,01","119,19"
21/07/2024,"6.446,83","3.505,59",106
22/07/2024,"5.822,77","2.896,04",111
22/07/2024,"5.413,73","2.285,64","104,29"
22/07/2024,"5.143,30","2.125,95","102,58"
22/07/2024,"5.097,55","2.112,34",100
22/07/2024,"4.998,91","2.176,04",100
22/07/2024,"5.133,70","2.336,37",104
22/07/2024,"5.613,93","2.941,85","112,61"
22/07/2024,"6.331,19","3.320,43","123,8"
22/07/2024,"7.109,37","3.784,40","123,8"
22/07/2024,"7.651,11","4.128,82",120
22/07/2024,"7.857,94","4.319,83","112,61"
22/07/2024,"8.101,38","4.662,34","108,04"
22/07/2024,"8.184,50","4.311,76","105,29"
22/07/2024,"8.244,45","4.414,92","104,38"
22/07/2024,"8.337,29","4.373,33","105,29"
22/07/2024,"8.412,66","4.723,93","107,59"
22/07/2024,"8.334,71","4.745,13","108,81"
22/07/2024,"8.230,87","4.707,53","112,61"
22/07/2024,"8.096,39","4.796,73","142,45"
22/07/2024,"8.085,71","4.929,67",180
22/07/2024,"8.117,72","5.227,75",200
22/07/2024,"7.772,39","4.844,82","178,57"
22/07/2024,"7.107,98","3.922,30","119,19"
22/07/2024,"6.548,17","3.620,58","107,61"
23/07/2024,"6.267,46","3.208,98",108
23/07/2024,"5.766,84","2.737,55","105,1"
23/07/2024,"5.553,65","2.627,67",102
23/07/2024,"5.413,37","2.597,00",100
23/07/2024,"5.379,22","2.634,93","96,36"
23/07/2024,"5.453,57","2.666,28","99,05"
23/07/2024,"5.802,62","3.039,48",105
23/07/2024,"6.535,13","4.066,07","115,43"
23/07/2024,"7.305,43","4.597,24","122,5"
23/07/2024,"7.820,90","4.511,62","106,77"
23/07/2024,"8.169,26","4.725,42","100,8"
23/07/2024,"8.317,75","4.994,84",99
23/07/2024,"8.420,39","5.062,35","97,79"
23/07/2024,"8.569,45","5.094,17","99,99"
23/07/2024,"8.663,51","5.072,69","103,08"
23/07/2024,"8.683,44","5.347,23","108,04"
23/07/2024,"8.753,21","5.346,59","108,04"
23/07/2024,"8.594,36","4.991,98","108,04"
